Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Chad,TCD,2013,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1183031943.77765
Chad,TCD,2012,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1155659286.59738
Chad,TCD,2011,Total reserves minus gold (current US$),FI.RES.XGLD.CD,951097160.643999
Chad,TCD,2010,Total reserves minus gold (current US$),FI.RES.XGLD.CD,632405291.277491
Chad,TCD,2009,Total reserves minus gold (current US$),FI.RES.XGLD.CD,616701392.110048
Chad,TCD,2008,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1345469369.88943
Chad,TCD,2007,Total reserves minus gold (current US$),FI.RES.XGLD.CD,955062334.474652
Chad,TCD,2006,Total reserves minus gold (current US$),FI.RES.XGLD.CD,625085078.717181
Chad,TCD,2005,Total reserves minus gold (current US$),FI.RES.XGLD.CD,225575218.164012
Chad,TCD,2004,Total reserves minus gold (current US$),FI.RES.XGLD.CD,221730347.300678
Chad,TCD,2003,Total reserves minus gold (current US$),FI.RES.XGLD.CD,187102879.111172
Chad,TCD,2002,Total reserves minus gold (current US$),FI.RES.XGLD.CD,218697142.161823
Chad,TCD,2001,Total reserves minus gold (current US$),FI.RES.XGLD.CD,122374629.773423
Chad,TCD,2000,Total reserves minus gold (current US$),FI.RES.XGLD.CD,110699274.477429
Chad,TCD,1999,Total reserves minus gold (current US$),FI.RES.XGLD.CD,95018454.2512829
Chad,TCD,1998,Total reserves minus gold (current US$),FI.RES.XGLD.CD,120087610.813496
Chad,TCD,1997,Total reserves minus gold (current US$),FI.RES.XGLD.CD,135822560.881655
Chad,TCD,1996,Total reserves minus gold (current US$),FI.RES.XGLD.CD,164479417.069332
Chad,TCD,1995,Total reserves minus gold (current US$),FI.RES.XGLD.CD,142515641.947414
Chad,TCD,1994,Total reserves minus gold (current US$),FI.RES.XGLD.CD,76014342.728426
Chad,TCD,1993,Total reserves minus gold (current US$),FI.RES.XGLD.CD,38935584.8391506
Chad,TCD,1992,Total reserves minus gold (current US$),FI.RES.XGLD.CD,80482289.075617
Chad,TCD,1991,Total reserves minus gold (current US$),FI.RES.XGLD.CD,119790667.937937
Chad,TCD,1990,Total reserves minus gold (current US$),FI.RES.XGLD.CD,127780629.902088
Chad,TCD,1989,Total reserves minus gold (current US$),FI.RES.XGLD.CD,111732931.941454
Chad,TCD,1988,Total reserves minus gold (current US$),FI.RES.XGLD.CD,63082745.2003837
Chad,TCD,1987,Total reserves minus gold (current US$),FI.RES.XGLD.CD,52107686.736045
Chad,TCD,1986,Total reserves minus gold (current US$),FI.RES.XGLD.CD,15909633.259573
Chad,TCD,1985,Total reserves minus gold (current US$),FI.RES.XGLD.CD,33460313.6435259
Chad,TCD,1984,Total reserves minus gold (current US$),FI.RES.XGLD.CD,44162152.5457782
Chad,TCD,1983,Total reserves minus gold (current US$),FI.RES.XGLD.CD,27999468.4065928
Chad,TCD,1982,Total reserves minus gold (current US$),FI.RES.XGLD.CD,12405334.6341586
Chad,TCD,1981,Total reserves minus gold (current US$),FI.RES.XGLD.CD,7314716.04185283
Chad,TCD,1980,Total reserves minus gold (current US$),FI.RES.XGLD.CD,5052588.80348794
Chad,TCD,1979,Total reserves minus gold (current US$),FI.RES.XGLD.CD,11266750.9818403
Chad,TCD,1978,Total reserves minus gold (current US$),FI.RES.XGLD.CD,11790275.9367726
Chad,TCD,1977,Total reserves minus gold (current US$),FI.RES.XGLD.CD,18783396.1180086
Chad,TCD,1976,Total reserves minus gold (current US$),FI.RES.XGLD.CD,23274483.268861
Chad,TCD,1975,Total reserves minus gold (current US$),FI.RES.XGLD.CD,3058688.1089688
Chad,TCD,1974,Total reserves minus gold (current US$),FI.RES.XGLD.CD,15267029.2365702
Chad,TCD,1973,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1470530.61296784
Chad,TCD,1972,Total reserves minus gold (current US$),FI.RES.XGLD.CD,10074968.8972227
Chad,TCD,1971,Total reserves minus gold (current US$),FI.RES.XGLD.CD,11224223.1798028
Chad,TCD,1970,Total reserves minus gold (current US$),FI.RES.XGLD.CD,2308557.60920868
Chad,TCD,1969,Total reserves minus gold (current US$),FI.RES.XGLD.CD,-4810495.80882963
Chad,TCD,1968,Total reserves minus gold (current US$),FI.RES.XGLD.CD,-2246152.08320851
Chad,TCD,1967,Total reserves minus gold (current US$),FI.RES.XGLD.CD,983000
Chad,TCD,1966,Total reserves minus gold (current US$),FI.RES.XGLD.CD,7373000
Chad,TCD,1965,Total reserves minus gold (current US$),FI.RES.XGLD.CD,13623000
Chad,TCD,1964,Total reserves minus gold (current US$),FI.RES.XGLD.CD,14893000
Chad,TCD,1963,Total reserves minus gold (current US$),FI.RES.XGLD.CD,11260000
Chad,TCD,1962,Total reserves minus gold (current US$),FI.RES.XGLD.CD,10300000
Chad,TCD,1961,Total reserves minus gold (current US$),FI.RES.XGLD.CD,7690000
Chad,TCD,1960,Total reserves minus gold (current US$),FI.RES.XGLD.CD,12240000
Chad,TCD,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.78802687843616
Chad,TCD,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.772844370359128
Chad,TCD,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.46414437232863
Chad,TCD,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.971939175419353
Chad,TCD,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.27462198610544
Chad,TCD,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.53709962980847
Chad,TCD,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.792440525236028
Chad,TCD,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.3771266506566
Chad,TCD,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.68197313925659
Chad,TCD,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.222671564624589
Chad,TCD,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.51662364663835
Chad,TCD,2011,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.02924053678257
Chad,TCD,2010,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.07786574641867
Chad,TCD,2009,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.95242290748864
Chad,TCD,2008,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.2969758221254
Chad,TCD,2007,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-8.97473962009269
Chad,TCD,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.03628897951331
Chad,TCD,2005,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.89036567462992
Chad,TCD,2004,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-5.35540028884816
Chad,TCD,2003,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.75256941248654
Chad,TCD,2002,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.19181895195446
Chad,TCD,2001,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.4312865279941
Chad,TCD,2000,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.82260088086308
Chad,TCD,1999,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-8.02505962727455
Chad,TCD,1998,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.2588511022514
Chad,TCD,1997,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.57225711125332
Chad,TCD,1996,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.3308789057282
Chad,TCD,1995,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.23032599768658
Chad,TCD,1994,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,41.7248972364414
Chad,TCD,1993,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-8.42793348651803
Chad,TCD,1992,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.11303067214948
Chad,TCD,1991,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.19387473029497
Chad,TCD,1990,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.738282265310936
Chad,TCD,1989,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.68913460441471
Chad,TCD,1988,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.4775176514303
Chad,TCD,1987,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-5.97484276729555
Chad,TCD,1986,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-13.0565725758829
Chad,TCD,1985,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.1539990064582
Chad,TCD,1984,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.2508960573479
Chad,TCD,2022,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,502159595.982942
Chad,TCD,2021,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,551670653.714039
Chad,TCD,2020,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,507414381.883996
Chad,TCD,2019,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,405925293.516856
Chad,TCD,2018,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,404991420.142825
Chad,TCD,2017,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,432539534.20548
Chad,TCD,2016,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,425286798.494472
Chad,TCD,2015,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,563407296.128633
Chad,TCD,2014,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,867928381.150757
Chad,TCD,2013,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1026458475.19753
Chad,TCD,2012,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,850397825.467218
Chad,TCD,2011,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,789228996.546343
Chad,TCD,2010,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,718527873.792939
Chad,TCD,2009,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,705456171.899641
Chad,TCD,2008,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,651357596.440446
Chad,TCD,2007,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,518978323.948289
Chad,TCD,2006,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,339732569.656422
Chad,TCD,2005,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,276438589.361658
Chad,TCD,2004,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,217099835.379783
Chad,TCD,2003,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,208122236.36962
Chad,TCD,2002,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,153876639.399145
Chad,TCD,2001,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,128141310.19751
Chad,TCD,2000,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,107168607.593151
Chad,TCD,1999,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,106296289.859771
Chad,TCD,1998,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,98206332.276042
Chad,TCD,1997,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,100826602.8466
Chad,TCD,1996,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,126909181.069505
Chad,TCD,1995,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,105098999.170985
Chad,TCD,1994,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,95280173.9861459
Chad,TCD,1993,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,147016954.265305
Chad,TCD,1992,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,173095652.642349
Chad,TCD,1991,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,167317419.482228
Chad,TCD,1990,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,174660852.610752
Chad,TCD,1989,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,215706018.026686
Chad,TCD,1988,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,188391255.863201
Chad,TCD,1987,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,184120725.804002
Chad,TCD,1986,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,148495880.295925
Chad,TCD,1985,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,121343187.675576
Chad,TCD,1984,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,92061760.6953188
Chad,TCD,1983,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,50363974.1820487
Chad,TCD,1982,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,45647335.9128084
Chad,TCD,1978,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,198931239.602901
Chad,TCD,1977,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,158051325.051156
Chad,TCD,1976,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,144290097.016774
Chad,TCD,1975,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,153849301.406979
Chad,TCD,1974,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,126549270.103201
Chad,TCD,1973,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,140420452.761612
Chad,TCD,1972,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,114223985.242516
Chad,TCD,1971,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,96644910.0934323
Chad,TCD,1970,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,87801463.6919369
Chad,TCD,1969,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,83697691.6761322
Chad,TCD,1968,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,74367227.8975082
Chad,TCD,1967,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,70757819.6907871
Chad,TCD,1966,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,63356801.7531236
Chad,TCD,1965,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,57369813.1260849
Chad,TCD,1964,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,53279432.8476986
Chad,TCD,1963,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,49866098.9982483
Chad,TCD,1962,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,47134111.6742599
Chad,TCD,1961,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,42309816.1152549
Chad,TCD,1960,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,39590952.8560629
Chad,TCD,2022,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,313226919400
Chad,TCD,2021,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,305918300000
Chad,TCD,2020,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,292060616700
Chad,TCD,2019,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,237836100000
Chad,TCD,2018,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,224951050000
Chad,TCD,2017,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,251157000000
Chad,TCD,2016,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,252027344800
Chad,TCD,2015,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,333092984200
Chad,TCD,2014,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,428546000000
Chad,TCD,2013,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,506967454800
Chad,TCD,2012,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,434176000000
Chad,TCD,2011,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,371923080000
Chad,TCD,2010,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,355523469200
Chad,TCD,2009,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,331771398100
Chad,TCD,2008,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,290505515000
Chad,TCD,2007,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,248400525000
Chad,TCD,2006,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,177485000000
Chad,TCD,2005,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,145754558000
Chad,TCD,2004,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,114485000000
Chad,TCD,2003,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,120689549200
Chad,TCD,2002,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,106746260000
Chad,TCD,2001,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,93850400000
Chad,TCD,2000,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,76112000000
Chad,TCD,1999,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,65446530000
Chad,TCD,1998,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,57937000000
Chad,TCD,1997,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,58849400000
Chad,TCD,1996,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,64920700000
Chad,TCD,1995,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,52460000000
Chad,TCD,1994,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,52900000000
Chad,TCD,1993,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,41629700000
Chad,TCD,1992,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,45817000000
Chad,TCD,1991,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,47201400000
Chad,TCD,1990,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,47554000000
Chad,TCD,1989,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,68812010000
Chad,TCD,1988,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,56112000000
Chad,TCD,1987,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,55335010000
Chad,TCD,1986,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,51425000000
Chad,TCD,1985,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,54515000000
Chad,TCD,1984,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,40227000000
Chad,TCD,1983,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,19192000000
Chad,TCD,1982,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,15000000000
Chad,TCD,1978,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,44890000000
Chad,TCD,1977,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,38830000000
Chad,TCD,1976,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,34478190000
Chad,TCD,1975,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,32971890000
Chad,TCD,1974,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,30461000000
Chad,TCD,1973,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,31298200000
Chad,TCD,1972,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,28787600000
Chad,TCD,1971,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,26611800000
Chad,TCD,1970,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,24268600000
Chad,TCD,1969,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,21758100000
Chad,TCD,1968,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,18410700000
Chad,TCD,1967,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,17406490000
Chad,TCD,1966,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,15565400000
Chad,TCD,1965,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,14059100000
Chad,TCD,1964,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,13054909400
Chad,TCD,1963,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,12218009600
Chad,TCD,1962,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,11548510200
Chad,TCD,1961,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,10376909800
Chad,TCD,1960,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,9707507700
Chad,TCD,2022,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,468130530.25667
Chad,TCD,2021,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,475495766.980457
Chad,TCD,2020,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,458496094.310268
Chad,TCD,2019,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,412574732.422354
Chad,TCD,2018,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,405832086.702832
Chad,TCD,2017,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,459899564.287831
Chad,TCD,2016,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,419989664.730737
Chad,TCD,2015,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,563407296.128633
Chad,TCD,2014,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,1261782691.00589
Chad,TCD,2013,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,1209662220.03946
Chad,TCD,2012,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,1001441681.3624
Chad,TCD,2011,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,867280474.605985
Chad,TCD,2010,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,900173277.801149
Chad,TCD,2009,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,893769568.8223
Chad,TCD,2008,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,707757356.334273
Chad,TCD,2007,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,657518029.389943
Chad,TCD,2022,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-1.54895947245952
Chad,TCD,2021,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,3.70770283131048
Chad,TCD,2020,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,11.1304348713493
Chad,TCD,2019,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,1.6614373137182
Chad,TCD,2018,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-11.7563663424478
Chad,TCD,2017,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,9.50259087510648
Chad,TCD,2016,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-25.455408970272
Chad,TCD,2015,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-55.3483099629871
Chad,TCD,2014,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,4.30867973745063
Chad,TCD,2013,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,20.7920783159124
Chad,TCD,2012,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,15.4691833477934
Chad,TCD,2011,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-3.65405239261385
Chad,TCD,2010,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,0.716483219191105
Chad,TCD,2009,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,26.281918629776
Chad,TCD,2008,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,7.64075275486252
Chad,TCD,2003,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,12.9728330928657
Chad,TCD,2002,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,11.6115220869002
Chad,TCD,2001,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,8.35518300442209
Chad,TCD,2000,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,10.4536795971987
Chad,TCD,1999,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,22.2168641127313
Chad,TCD,1998,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-7.77503785413502
Chad,TCD,1997,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-12.6559103588058
Chad,TCD,1996,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,11.0303960617467
Chad,TCD,1995,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-8.88046274271638
Chad,TCD,1994,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-53.2594527979361
Chad,TCD,1993,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,6.16879433576507
Chad,TCD,1992,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,3.09301639595903
Chad,TCD,1991,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,9.8999999960203
Chad,TCD,1990,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-32.2592026488783
Chad,TCD,1989,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,19.8652682611335
Chad,TCD,1988,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,-7.1200639222219
Chad,TCD,1987,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,10.7958337242771
Chad,TCD,1986,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,13.993290776693
Chad,TCD,2022,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,155658282000
Chad,TCD,2021,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,158107300000
Chad,TCD,2020,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,152454731600
Chad,TCD,2019,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,137185400000
Chad,TCD,2018,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,134943400000
Chad,TCD,2017,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,152921400000
Chad,TCD,2016,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,139650942300
Chad,TCD,2015,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,187338800000
Chad,TCD,2014,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,419555900000
Chad,TCD,2013,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,402225300000
Chad,TCD,2012,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,332989800000
Chad,TCD,2011,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,288379800000
Chad,TCD,2010,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,299317000000
Chad,TCD,2009,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,297187700000
Chad,TCD,2008,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,235336700000
Chad,TCD,2007,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,218631600000
Chad,TCD,2005,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,145754558000
Chad,TCD,2003,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,152889393500
Chad,TCD,2002,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,135332884300
Chad,TCD,2001,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,121253506600
Chad,TCD,2000,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,111903744000
Chad,TCD,1999,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,101312825800
Chad,TCD,1998,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,82895946100
Chad,TCD,1997,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,89884500000
Chad,TCD,1996,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,102908508600
